ID_Client,Annee_Naissance,Niveau_Education,Statut_Marital,Revenu,Enfants_Maison,Ados_Maison,Date_Inscription,Jours_Dernier_Achat,Achat_Vins,Achat_Fruits,Achat_Viandes,Achat_Poissons,Achat_Produits_Sucres,Achat_Produits_Or,Achats_Promotions,Achats_En_Ligne,Achats_Catalogue,Achats_En_Magasin,Visites_Web_Mois,Reponse_Campagne_3,Reponse_Campagne_4,Reponse_Campagne_5,Reponse_Campagne_1,Reponse_Campagne_2,Plainte,Cout_Contact_Z,Revenus_Z,Reponse_Derniere_Campagne,Statut_Marital_Texte,Total_Depense,Total_Achats,Depense_Moy_Par_Achat,Total_Campagnes_Acceptees,Jour_Inscription,Revenu_Moyen_Mois,Age_Inscription,Categorie_Age,Niveau_Education_Encode,Segmentation_Dépensier,cout par campagne,revenue par campagne
3667,1969,Graduation,couple,80952.0,0,0,2013-02-28,20,778,178,689,41,27,44,1,8,5,11,8,0,1,1,1,0,0,3,11,1,Married,1757,24,70.28,3,Thursday,6746.0,44,Adulte confirmé (36-50),2,Grand Dépensier,0.5,1.8333333333333333
7723,1979,Graduation,couple,75507.0,0,0,2014-05-02,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,3,11,0,Together,1440,20,68.57142857142857,0,Friday,6292.25,35,Adulte (26-35),2,Grand Dépensier,0.5,1.8333333333333333
3870,1978,2n Cycle,couple,63855.0,0,0,2013-02-09,28,359,35,314,93,116,89,1,7,3,13,4,0,0,0,0,0,0,3,11,0,Together,1006,23,41.91666666666666,0,Saturday,5321.25,35,Adulte (26-35),1,Moyens Dépensier,0.5,1.8333333333333333
4012,1972,PhD,couple,62220.0,0,1,2012-08-11,55,799,12,375,16,12,12,5,7,6,5,6,0,0,0,0,0,0,3,11,1,Together,1226,18,53.30434782608695,0,Saturday,5185.0,40,Adulte confirmé (36-50),4,Grand Dépensier,0.5,1.8333333333333333
5909,1964,Graduation,couple,58512.0,0,1,2013-09-19,25,895,10,101,13,0,152,5,3,4,8,8,0,0,0,0,0,0,3,11,0,Married,1171,15,58.55,0,Thursday,4876.0,49,Adulte confirmé (36-50),2,Grand Dépensier,0.5,1.8333333333333333
10470,1979,Master,couple,40662.0,1,0,2013-03-15,0,40,2,23,0,4,23,2,2,1,3,4,0,0,0,0,0,0,3,11,0,Married,92,6,11.5,0,Friday,3388.5,34,Adulte (26-35),3,Moyens Dépensier,0.5,1.8333333333333333
6488,1959,PhD,couple,38829.0,0,1,2014-04-06,86,76,0,7,0,0,16,1,3,2,2,5,0,0,0,0,0,0,3,11,0,Married,99,7,12.375,0,Sunday,3235.75,55,Senior (51-65),4,Moyens Dépensier,0.5,1.8333333333333333
10270,1981,2n Cycle,couple,35523.0,1,0,2013-10-03,8,11,5,22,12,5,11,2,3,0,3,7,0,0,0,0,0,0,3,11,0,Married,66,6,8.25,0,Thursday,2960.25,32,Adulte (26-35),1,Petits Dépensier,0.5,1.8333333333333333
6887,1967,Graduation,single,79146.0,1,1,2014-04-24,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,3,11,0,Single,564,17,29.68421052631579,0,Thursday,6595.5,47,Adulte confirmé (36-50),2,Moyens Dépensier,0.5,1.8333333333333333
6406,1988,Master,couple,78285.0,0,0,2013-10-28,13,647,107,391,175,67,40,1,6,4,10,3,0,0,0,0,0,0,3,11,0,Married,1427,20,67.95238095238095,0,Monday,6523.75,25,Jeune (18-25),3,Grand Dépensier,0.5,1.8333333333333333
7573,1978,PhD,single,31626.0,1,0,2013-05-10,12,39,1,9,2,1,34,1,2,1,2,7,1,0,0,0,0,0,3,11,1,Single,86,5,14.333333333333334,1,Friday,2635.5,35,Adulte (26-35),4,Moyens Dépensier,0.5,1.8333333333333333
4508,1952,Graduation,single,75127.0,0,0,2014-05-22,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,3,11,0,Single,833,18,43.8421052631579,0,Thursday,6260.583333333333,62,Senior (51-65),2,Moyens Dépensier,0.5,1.8333333333333333
221,1955,Graduation,couple,48726.0,0,1,2013-04-27,90,138,3,38,4,0,59,3,3,2,4,6,0,0,0,0,0,0,3,11,0,Married,242,9,20.166666666666668,0,Saturday,4060.5,58,Senior (51-65),2,Moyens Dépensier,0.5,1.8333333333333333
5331,1977,Graduation,couple,74985.0,0,0,2012-09-11,8,587,51,898,247,0,86,1,3,6,7,2,0,0,0,0,0,0,3,11,0,Married,1869,16,109.94117647058825,0,Tuesday,6248.75,35,Adulte (26-35),2,Grand Dépensier,0.5,1.8333333333333333
1911,1987,Graduation,couple,67430.0,0,0,2012-09-05,6,595,97,291,127,133,121,1,11,5,12,6,0,0,0,0,0,0,3,11,0,Together,1364,28,47.03448275862069,0,Wednesday,5619.166666666667,25,Jeune (18-25),2,Grand Dépensier,0.5,1.8333333333333333
20,1965,2n Cycle,couple,46891.0,0,1,2013-09-01,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,3,11,0,Married,183,7,22.875,0,Sunday,3907.5833333333335,48,Adulte confirmé (36-50),1,Moyens Dépensier,0.5,1.8333333333333333
8786,1956,Master,couple,62058.0,0,1,2013-05-26,52,301,7,74,10,0,58,4,6,1,7,6,0,0,0,0,0,0,3,11,0,Married,450,14,25.0,0,Sunday,5171.5,57,Senior (51-65),3,Moyens Dépensier,0.5,1.8333333333333333
10582,1979,Graduation,couple,72063.0,0,1,2013-07-03,3,180,32,348,76,32,90,2,5,2,12,2,0,0,0,0,0,0,3,11,0,Married,758,19,36.095238095238095,0,Wednesday,6005.25,34,Adulte (26-35),2,Moyens Dépensier,0.5,1.8333333333333333
1915,1951,PhD,couple,78939.0,0,0,2013-12-12,57,794,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,0,3,11,0,Married,1507,19,75.35,0,Thursday,6578.25,62,Senior (51-65),4,Grand Dépensier,0.5,1.8333333333333333
8897,1965,Graduation,single,42720.0,1,1,2013-04-24,9,392,5,91,28,26,112,8,7,3,7,8,0,0,0,0,0,0,3,11,1,Single,654,17,26.16,0,Wednesday,3560.0,48,Adulte confirmé (36-50),2,Moyens Dépensier,0.5,1.8333333333333333
2371,1972,Graduation,couple,33622.0,1,1,2013-04-13,22,39,1,22,3,4,12,3,2,0,4,7,0,0,0,0,0,0,3,11,0,Married,81,6,9.0,0,Saturday,2801.833333333333,41,Adulte confirmé (36-50),2,Moyens Dépensier,0.5,1.8333333333333333
4303,1957,PhD,couple,6835.0,0,1,2012-12-08,76,107,2,12,2,2,12,0,0,0,1,20,0,0,0,0,0,0,3,11,0,Together,137,1,137.0,0,Saturday,569.5833333333334,55,Senior (51-65),4,Moyens Dépensier,0.5,1.8333333333333333
6825,1953,Graduation,couple,41452.0,1,1,2013-03-06,86,13,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,0,3,11,0,Together,16,3,4.0,0,Wednesday,3454.333333333333,60,Senior (51-65),2,Petits Dépensier,0.5,1.8333333333333333
1072,1965,PhD,single,40760.0,0,1,2013-08-30,64,70,0,17,0,0,6,2,2,1,3,6,0,0,0,0,0,0,3,11,0,Single,93,6,11.625,0,Friday,3396.6666666666665,48,Adulte confirmé (36-50),4,Moyens Dépensier,0.5,1.8333333333333333
4964,1958,PhD,couple,74250.0,0,0,2014-01-26,90,680,11,392,75,0,0,1,2,11,4,1,0,0,0,0,0,0,3,11,0,Together,1158,17,64.33333333333333,0,Sunday,6187.5,56,Senior (51-65),4,Grand Dépensier,0.5,1.8333333333333333
2461,1955,Master,single,51124.0,1,1,2013-12-18,79,26,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,0,3,11,0,Single,43,4,7.166666666666667,0,Wednesday,4260.333333333333,58,Senior (51-65),3,Petits Dépensier,0.5,1.8333333333333333
10736,1971,Graduation,single,72258.0,0,1,2013-09-12,28,522,0,522,227,120,134,2,6,9,5,2,0,0,0,0,0,0,3,11,0,Single,1525,20,69.31818181818181,0,Thursday,6021.5,42,Adulte confirmé (36-50),2,Grand Dépensier,0.5,1.8333333333333333
3194,1974,PhD,single,71466.0,0,0,2014-04-05,86,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,3,11,0,Single,1230,18,64.73684210526316,0,Saturday,5955.5,40,Adulte confirmé (36-50),4,Grand Dépensier,0.5,1.8333333333333333
10839,1976,Graduation,couple,36283.0,1,1,2014-04-14,42,6,5,5,8,0,5,2,1,0,3,4,0,0,0,0,0,0,3,11,0,Together,29,4,4.833333333333333,0,Monday,3023.583333333333,38,Adulte confirmé (36-50),2,Petits Dépensier,0.5,1.8333333333333333
49,1970,Graduation,single,20587.0,1,0,2014-05-11,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,3,11,0,Single,25,4,5.0,0,Sunday,1715.5833333333333,44,Adulte confirmé (36-50),2,Petits Dépensier,0.5,1.8333333333333333
4290,1972,Graduation,couple,30467.0,1,0,2014-03-19,8,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,Married,24,3,6.0,0,Wednesday,2538.9166666666665,42,Adulte confirmé (36-50),2,Petits Dépensier,0.5,1.8333333333333333
10219,1972,Graduation,couple,31590.0,1,0,2013-06-18,40,6,2,15,6,6,3,1,1,0,3,8,0,0,0,0,0,0,3,11,0,Together,38,4,7.6,0,Tuesday,2632.5,41,Adulte confirmé (36-50),2,Petits Dépensier,0.5,1.8333333333333333
4211,1986,Basic,couple,20425.0,1,0,2012-10-29,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,3,11,0,Married,57,5,8.142857142857142,0,Monday,1702.0833333333333,26,Adulte (26-35),0,Petits Dépensier,0.5,1.8333333333333333
1135,1960,Master,couple,17144.0,1,1,2014-02-15,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,3,11,0,Together,47,7,3.9166666666666665,0,Saturday,1428.6666666666667,54,Senior (51-65),3,Petits Dépensier,0.5,1.8333333333333333
6299,1968,PhD,single,42564.0,0,1,2013-01-02,28,324,48,186,39,18,198,6,6,8,4,7,1,0,0,0,0,0,3,11,1,Divorced,813,18,33.875,1,Wednesday,3547.0,45,Adulte confirmé (36-50),4,Moyens Dépensier,0.5,1.8333333333333333
10846,1978,Master,couple,43783.0,1,0,2014-05-29,22,327,9,125,25,4,139,6,7,1,8,7,1,0,0,0,0,0,3,11,0,Married,629,16,28.59090909090909,1,Thursday,3648.5833333333335,36,Adulte confirmé (36-50),3,Moyens Dépensier,0.5,1.8333333333333333
347,1976,Graduation,single,40780.0,0,1,2012-09-08,30,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,3,11,0,Divorced,377,13,22.176470588235293,0,Saturday,3398.333333333333,36,Adulte confirmé (36-50),2,Moyens Dépensier,0.5,1.8333333333333333
6543,1945,Master,couple,62847.0,0,0,2013-01-15,45,521,168,706,80,76,61,1,3,6,4,2,0,0,0,0,0,0,3,11,0,Together,1612,13,115.14285714285714,0,Tuesday,5237.25,68,Vétéran (65+),3,Grand Dépensier,0.5,1.8333333333333333
10446,1957,PhD,couple,82017.0,0,0,2012-11-07,58,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,0,3,11,1,Married,729,16,42.88235294117647,3,Wednesday,6834.75,55,Senior (51-65),4,Moyens Dépensier,0.5,1.8333333333333333
3479,1950,Graduation,single,16813.0,0,0,2013-07-19,49,4,8,11,12,2,13,1,2,0,3,7,1,0,0,0,0,0,3,11,0,Single,50,5,8.333333333333334,1,Friday,1401.0833333333333,63,Senior (51-65),2,Petits Dépensier,0.5,1.8333333333333333
11075,1978,Graduation,couple,51267.0,1,1,2013-10-29,37,183,2,64,7,2,12,4,3,3,5,4,0,0,0,0,0,0,3,11,0,Married,270,11,18.0,0,Tuesday,4272.25,35,Adulte (26-35),2,Moyens Dépensier,0.5,1.8333333333333333
4442,1961,Graduation,single,46524.0,0,1,2013-04-05,70,31,19,35,26,14,52,2,1,1,5,3,0,0,0,0,0,0,3,11,0,Single,177,7,19.666666666666668,0,Friday,3877.0,52,Senior (51-65),2,Moyens Dépensier,0.5,1.8333333333333333
199,1962,Master,single,45183.0,0,0,2013-01-20,33,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,3,11,0,Single,315,12,24.23076923076923,1,Sunday,3765.25,51,Senior (51-65),3,Moyens Dépensier,0.5,1.8333333333333333
6722,1954,PhD,couple,70421.0,0,1,2014-06-28,98,479,28,136,75,14,35,3,10,3,7,6,0,0,0,0,0,0,3,11,0,Married,767,20,33.34782608695652,0,Saturday,5868.416666666667,60,Senior (51-65),4,Moyens Dépensier,0.5,1.8333333333333333
796,1965,2n Cycle,single,60161.0,0,1,2012-10-23,17,584,44,212,46,8,177,3,11,4,8,8,0,0,0,0,0,0,3,11,0,Divorced,1071,23,41.19230769230769,0,Tuesday,5013.416666666667,47,Adulte confirmé (36-50),1,Grand Dépensier,0.5,1.8333333333333333
3749,1973,Graduation,couple,73926.0,0,0,2013-03-02,54,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,3,11,0,Together,1580,23,65.83333333333333,0,Saturday,6160.5,40,Adulte confirmé (36-50),2,Grand Dépensier,0.5,1.8333333333333333
8523,1968,Graduation,couple,19329.0,1,0,2013-12-14,39,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0,3,11,0,Married,60,7,6.0,0,Saturday,1610.75,45,Adulte confirmé (36-50),2,Petits Dépensier,0.5,1.8333333333333333
310,1970,Master,couple,61872.0,0,1,2013-12-13,81,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,3,11,0,Married,573,17,27.285714285714285,0,Friday,5156.0,43,Adulte confirmé (36-50),3,Moyens Dépensier,0.5,1.8333333333333333
8629,1956,Graduation,single,46984.0,1,1,2013-03-26,71,19,1,10,2,1,8,1,1,0,3,5,0,0,0,0,0,0,3,11,0,Widow,41,4,8.2,0,Tuesday,3915.3333333333335,57,Senior (51-65),2,Petits Dépensier,0.5,1.8333333333333333
236,1951,Graduation,couple,34838.0,1,1,2013-01-19,62,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,3,11,0,Married,170,7,17.0,0,Saturday,2903.1666666666665,62,Senior (51-65),2,Moyens Dépensier,0.5,1.8333333333333333
9930,1944,PhD,single,82716.0,0,0,2013-11-05,8,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,3,11,0,Single,1167,27,41.67857142857143,0,Tuesday,6893.0,69,Vétéran (65+),4,Grand Dépensier,0.5,1.8333333333333333
3483,1958,Graduation,couple,48192.0,0,0,2013-04-06,76,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,0,3,11,1,Married,1526,22,61.04,3,Saturday,4016.0,55,Senior (51-65),2,Grand Dépensier,0.5,1.8333333333333333
4599,1976,Master,couple,49681.0,0,2,2013-11-04,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,3,11,0,Married,458,15,21.80952380952381,0,Monday,4140.083333333333,37,Adulte confirmé (36-50),3,Moyens Dépensier,0.5,1.8333333333333333
7326,1971,Master,couple,56850.0,0,1,2014-03-23,83,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,3,11,0,Married,63,5,10.5,0,Sunday,4737.5,43,Adulte confirmé (36-50),3,Petits Dépensier,0.5,1.8333333333333333
7352,1957,Graduation,couple,55267.0,0,1,2013-10-21,28,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,0,3,11,0,Married,405,13,23.823529411764707,0,Monday,4605.583333333333,56,Senior (51-65),2,Moyens Dépensier,0.5,1.8333333333333333
2350,1972,Graduation,couple,59666.0,1,1,2013-03-22,87,623,53,178,23,17,133,7,3,2,8,8,0,1,0,0,0,0,3,11,0,Married,1027,13,51.35,1,Friday,4972.166666666667,41,Adulte confirmé (36-50),2,Moyens Dépensier,0.5,1.8333333333333333
9145,1972,Graduation,single,72504.0,0,1,2013-04-06,43,604,26,470,123,161,94,2,5,9,6,2,0,0,0,0,0,0,3,11,0,Single,1478,20,67.18181818181819,0,Saturday,6042.0,41,Adulte confirmé (36-50),2,Grand Dépensier,0.5,1.8333333333333333
2964,1981,Graduation,couple,26872.0,0,0,2013-10-16,0,3,10,8,3,16,32,1,1,1,2,6,0,0,0,0,0,0,3,11,0,Married,72,4,14.4,0,Wednesday,2239.333333333333,32,Adulte (26-35),2,Moyens Dépensier,0.5,1.8333333333333333
5585,1972,Graduation,single,21359.0,1,0,2013-04-20,1,12,2,17,6,1,10,2,2,0,3,8,0,0,0,0,0,0,3,11,1,Single,48,5,6.857142857142857,0,Saturday,1779.9166666666667,41,Adulte confirmé (36-50),2,Petits Dépensier,0.5,1.8333333333333333
9687,1975,Graduation,single,73170.0,0,0,2014-05-31,1,184,174,256,50,30,32,1,5,4,6,2,0,0,0,0,0,0,3,11,0,Single,726,15,45.375,0,Saturday,6097.5,39,Adulte confirmé (36-50),2,Moyens Dépensier,0.5,1.8333333333333333
3732,1955,Master,couple,52750.0,0,1,2013-02-04,72,393,0,239,90,69,69,6,5,7,9,4,0,0,0,0,0,0,3,11,0,Married,860,21,31.85185185185185,0,Monday,4395.833333333333,58,Senior (51-65),3,Moyens Dépensier,0.5,1.8333333333333333
6303,1986,PhD,couple,91820.0,0,0,2013-11-23,72,410,73,747,76,161,30,0,5,5,12,1,0,0,0,0,0,0,3,11,0,Together,1497,22,68.04545454545455,0,Saturday,7651.666666666667,27,Adulte (26-35),4,Grand Dépensier,0.5,1.8333333333333333
11176,1970,PhD,couple,65968.0,0,1,2014-05-12,12,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0,3,11,0,Together,495,16,27.5,0,Monday,5497.333333333333,44,Adulte confirmé (36-50),4,Moyens Dépensier,0.5,1.8333333333333333
2986,1976,Graduation,couple,30772.0,1,1,2014-03-12,89,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,3,11,0,Married,20,3,5.0,0,Wednesday,2564.333333333333,38,Adulte confirmé (36-50),2,Petits Dépensier,0.5,1.8333333333333333
7462,1954,Graduation,single,22507.0,0,0,2012-11-24,67,68,0,226,51,157,68,3,10,2,4,9,0,0,0,0,0,0,3,11,0,Single,570,16,30.0,0,Saturday,1875.5833333333333,58,Senior (51-65),2,Moyens Dépensier,0.5,1.8333333333333333
3900,1972,Graduation,couple,65685.0,0,1,2014-03-29,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,3,11,0,Married,769,20,36.61904761904762,0,Saturday,5473.75,42,Adulte confirmé (36-50),2,Moyens Dépensier,0.5,1.8333333333333333
7034,1978,2n Cycle,couple,25804.0,1,0,2013-09-01,34,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,3,11,0,Married,55,5,7.857142857142857,0,Sunday,2150.333333333333,35,Adulte (26-35),1,Petits Dépensier,0.5,1.8333333333333333
9493,1980,PhD,single,76412.0,0,0,2013-05-05,15,840,53,804,23,71,17,1,5,4,8,3,0,0,1,1,0,0,3,11,1,Single,1808,17,100.44444444444444,2,Sunday,6367.666666666667,33,Adulte (26-35),4,Grand Dépensier,0.5,1.8333333333333333
1143,1972,Graduation,couple,22063.0,1,0,2013-08-08,43,7,10,13,3,11,11,2,2,0,3,7,0,0,0,0,0,0,3,11,0,Married,55,5,7.857142857142857,0,Thursday,1838.5833333333333,41,Adulte confirmé (36-50),2,Petits Dépensier,0.5,1.8333333333333333
1,1961,Graduation,single,57091.0,0,0,2014-06-15,0,464,5,64,7,0,37,1,7,3,7,5,0,0,0,0,1,0,3,11,1,Single,577,17,32.05555555555556,1,Sunday,4757.583333333333,53,Senior (51-65),2,Moyens Dépensier,0.5,1.8333333333333333
3855,1963,Graduation,couple,22419.0,0,0,2013-04-18,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,3,11,0,Married,162,7,20.25,0,Thursday,1868.25,50,Adulte confirmé (36-50),2,Moyens Dépensier,0.5,1.8333333333333333
5536,1959,Graduation,couple,87771.0,0,1,2013-05-22,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,3,11,1,Together,1957,19,97.85,4,Wednesday,7314.25,54,Senior (51-65),2,Grand Dépensier,0.5,1.8333333333333333
5989,1959,2n Cycle,single,78353.0,0,1,2013-04-16,51,752,122,476,39,153,34,1,10,2,11,8,0,0,0,0,0,0,3,11,0,Divorced,1576,23,65.66666666666667,0,Tuesday,6529.416666666667,54,Senior (51-65),1,Grand Dépensier,0.5,1.8333333333333333
9499,1954,Graduation,couple,93404.0,1,2,2013-05-07,97,1279,15,287,20,0,15,3,3,4,7,5,0,1,1,0,0,0,3,11,0,Married,1616,14,95.05882352941175,2,Tuesday,7783.666666666667,59,Senior (51-65),2,Grand Dépensier,0.5,1.8333333333333333
6768,1962,Graduation,single,37859.0,1,2,2013-01-12,75,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0,3,11,0,Divorced,36,4,6.0,0,Saturday,3154.9166666666665,51,Senior (51-65),2,Petits Dépensier,0.5,1.8333333333333333
2150,1958,PhD,single,80995.0,0,1,2013-05-11,83,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,3,11,0,Widow,1482,21,67.36363636363636,0,Saturday,6749.583333333333,55,Senior (51-65),4,Grand Dépensier,0.5,1.8333333333333333
6646,1984,Graduation,couple,16529.0,1,0,2014-03-01,23,3,0,5,13,0,1,1,1,0,3,6,0,0,0,0,0,0,3,11,0,Together,22,4,4.4,0,Saturday,1377.4166666666667,30,Adulte (26-35),2,Petits Dépensier,0.5,1.8333333333333333
4887,1976,PhD,single,55412.0,1,1,2013-11-22,65,10,5,28,11,1,8,1,2,0,3,5,0,0,0,0,0,0,3,11,0,Divorced,63,5,10.5,0,Friday,4617.666666666667,37,Adulte confirmé (36-50),4,Petits Dépensier,0.5,1.8333333333333333
8560,1992,Graduation,single,48789.0,0,0,2012-09-10,94,351,16,156,7,5,145,1,6,4,7,6,0,0,0,0,0,0,3,11,0,Single,680,17,37.77777777777778,0,Monday,4065.75,20,Jeune (18-25),2,Moyens Dépensier,0.5,1.8333333333333333
3321,1967,PhD,couple,56575.0,0,2,2013-05-05,42,421,5,90,0,16,10,3,7,3,7,5,0,0,0,0,0,0,3,11,0,Together,542,17,27.1,0,Sunday,4714.583333333333,46,Adulte confirmé (36-50),4,Moyens Dépensier,0.5,1.8333333333333333
11003,1980,2n Cycle,couple,25130.0,1,0,2013-10-02,10,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0,3,11,0,Together,50,5,7.142857142857143,0,Wednesday,2094.1666666666665,33,Adulte (26-35),1,Petits Dépensier,0.5,1.8333333333333333
10402,1967,Graduation,couple,35441.0,1,1,2013-02-14,94,25,1,9,2,1,1,2,1,0,3,8,0,0,0,0,0,0,3,11,0,Married,39,4,6.5,0,Thursday,2953.4166666666665,46,Adulte confirmé (36-50),2,Petits Dépensier,0.5,1.8333333333333333
9904,1956,Graduation,couple,71391.0,0,1,2013-03-29,50,336,123,274,46,123,141,5,6,5,12,3,0,0,0,0,0,0,3,11,0,Married,1043,23,37.25,0,Friday,5949.25,57,Senior (51-65),2,Moyens Dépensier,0.5,1.8333333333333333
6141,1972,Master,single,49494.0,1,0,2013-04-25,46,191,9,97,0,6,82,2,6,1,5,7,0,0,0,0,0,0,3,11,0,Single,385,12,27.5,0,Thursday,4124.5,41,Adulte confirmé (36-50),3,Moyens Dépensier,0.5,1.8333333333333333
5687,1980,Graduation,single,81702.0,0,0,2012-09-23,98,563,50,774,28,31,187,1,7,7,12,3,0,0,0,0,0,0,3,11,0,Divorced,1633,26,60.48148148148148,0,Sunday,6808.5,32,Adulte (26-35),2,Grand Dépensier,0.5,1.8333333333333333
10856,1980,2n Cycle,single,45889.0,0,1,2013-07-02,42,31,0,6,0,1,8,1,1,0,3,6,0,0,0,0,0,0,3,11,0,Single,46,4,9.2,0,Tuesday,3824.0833333333335,33,Adulte (26-35),1,Petits Dépensier,0.5,1.8333333333333333
5121,1977,Graduation,single,56628.0,0,1,2014-03-21,30,479,5,82,7,17,171,2,7,6,5,5,1,0,0,0,0,0,3,11,0,Single,761,18,38.05,1,Friday,4719.0,37,Adulte confirmé (36-50),2,Moyens Dépensier,0.5,1.8333333333333333
4186,1950,Graduation,couple,34026.0,1,1,2013-08-05,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,3,11,0,Together,76,6,8.444444444444445,0,Monday,2835.5,63,Senior (51-65),2,Moyens Dépensier,0.5,1.8333333333333333
368,1974,Graduation,couple,40049.0,0,1,2012-11-29,61,91,65,52,10,44,28,3,3,2,6,5,0,0,0,0,0,0,3,11,0,Married,290,11,20.714285714285715,0,Thursday,3337.4166666666665,38,Adulte confirmé (36-50),2,Moyens Dépensier,0.5,1.8333333333333333
3312,1988,Graduation,single,34176.0,1,0,2014-05-12,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,3,11,0,Single,89,7,8.090909090909092,0,Monday,2848.0,26,Adulte (26-35),2,Moyens Dépensier,0.5,1.8333333333333333
11121,1981,Graduation,couple,19419.0,1,0,2012-11-10,76,2,14,28,16,3,7,4,4,0,3,9,0,0,0,0,0,0,3,11,0,Married,70,7,6.363636363636363,0,Saturday,1618.25,31,Adulte (26-35),2,Moyens Dépensier,0.5,1.8333333333333333
5332,1960,2n Cycle,couple,82504.0,0,0,2013-07-27,2,362,50,431,134,35,54,1,3,6,7,1,0,0,0,0,0,0,3,11,0,Married,1066,16,62.70588235294117,0,Saturday,6875.333333333333,53,Senior (51-65),1,Grand Dépensier,0.5,1.8333333333333333
5848,1970,Graduation,couple,81205.0,0,0,2014-01-13,43,724,74,929,97,55,130,1,5,6,7,2,1,0,1,0,1,0,3,11,1,Together,2009,18,105.73684210526316,3,Monday,6767.083333333333,44,Adulte confirmé (36-50),2,Grand Dépensier,0.5,1.8333333333333333
10343,1991,2n Cycle,single,61618.0,0,0,2012-09-29,27,605,91,399,0,45,205,2,3,6,8,3,0,0,0,0,0,0,3,11,0,Single,1345,17,70.78947368421052,0,Saturday,5134.833333333333,21,Jeune (18-25),1,Grand Dépensier,0.5,1.8333333333333333
5935,1956,Master,single,55284.0,0,1,2012-12-24,60,547,7,140,0,7,63,3,7,5,8,5,0,0,0,0,0,0,3,11,0,Single,764,20,33.21739130434783,0,Monday,4607.0,56,Senior (51-65),3,Moyens Dépensier,0.5,1.8333333333333333
2895,1963,Graduation,single,49980.0,0,1,2013-10-23,79,104,1,54,13,9,14,2,3,1,5,5,0,0,0,0,0,0,3,11,0,Single,195,9,17.727272727272727,0,Wednesday,4165.0,50,Adulte confirmé (36-50),2,Moyens Dépensier,0.5,1.8333333333333333
10262,1980,Graduation,couple,15072.0,2,0,2013-05-10,96,8,2,15,0,10,18,4,3,1,3,5,0,0,0,0,0,0,3,11,0,Married,53,7,4.818181818181818,0,Friday,1256.0,33,Adulte (26-35),2,Petits Dépensier,0.5,1.8333333333333333
7848,1974,Graduation,single,49166.0,0,1,2013-06-13,17,224,2,25,7,0,110,2,5,3,3,6,0,0,0,0,0,0,3,11,0,Single,368,11,28.307692307692307,0,Thursday,4097.166666666667,39,Adulte confirmé (36-50),2,Moyens Dépensier,0.5,1.8333333333333333
9477,1954,PhD,couple,65324.0,0,1,2014-01-11,0,384,0,102,21,32,5,3,6,2,9,4,0,0,0,0,0,0,3,11,0,Married,544,17,27.2,0,Saturday,5443.666666666667,60,Senior (51-65),4,Moyens Dépensier,0.5,1.8333333333333333
4856,1957,2n Cycle,couple,82347.0,0,0,2012-11-06,38,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,0,3,11,0,Married,1853,24,74.12,2,Tuesday,6862.25,55,Senior (51-65),1,Grand Dépensier,0.5,1.8333333333333333
